time,sym,side,price,size
09:30:03.009,APPL,B,119.55,500
09:30:03.100,FDP,S,5.05,400
09:30:04.863,GOOG,B,779.55,200
09:30:10.470,GOOG,B,779.7,700
09:30:13.092,FDP,S,5.45,100
09:30:17.534,APPL,S,120.25,500
09:30:23.174,GOOG,B,779.9,200
09:30:23.725,REYA,B,44.75,900
09:30:23.760,FDP,S,5.2,200
09:30:26.176,APPL,S,120.3,900
09:30:39.679,FDP,S,5.5,200
09:30:42.384,APPL,B,119.9,400
09:30:43.706,HSBC,B,79.65,400
09:30:43.715,HSBC,B,79.55,100
09:30:44.298,GOOG,B,779.8,1000
09:30:51.235,APPL,S,120.5,800
09:30:56.397,HSBC,B,79.6,700
09:30:57.640,GOOG,S,780.35,1000
09:31:02.360,GOOG,S,780.15,1000
09:31:02.489,APPL,S,120.05,600
09:31:11.868,APPL,S,120.3,600
09:31:13.472,REYA,S,45.25,300
09:31:15.114,REYA,S,45.5,600
09:31:17.423,HSBC,S,80.4,200
09:31:17.606,FDP,S,5.25,1000
09:31:18.047,HSBC,B,79.85,100
09:31:20.156,APPL,S,120.45,400
09:31:23.191,HSBC,B,79.8,100
09:31:24.045,HSBC,S,80.4,700
09:31:24.648,REYA,B,44.6,500
09:31:31.110,GOOG,B,779.8,900
09:31:32.910,REYA,B,44.5,1000
09:31:34.840,GOOG,B,779.6,900
09:31:35.156,FDP,B,4.9,400
09:31:35.670,APPL,B,119.55,100
09:31:38.142,APPL,B,119.55,800
09:31:40.081,APPL,B,119.55,100
09:31:40.992,GOOG,B,779.75,200
09:31:41.670,APPL,S,120.35,1000
09:31:42.161,HSBC,S,80.35,900
09:31:46.675,APPL,S,120.1,600
09:31:48.126,HSBC,S,80.15,600
09:31:49.234,HSBC,S,80.25,900
09:31:51.408,GOOG,B,779.85,600
09:31:55.143,GOOG,B,779.75,1000
09:31:55.414,HSBC,B,79.55,100
09:31:55.605,HSBC,B,79.9,300
09:32:01.362,APPL,B,119.8,700
09:32:01.537,APPL,S,120.15,100
09:32:04.714,HSBC,S,80.05,100
09:32:07.609,HSBC,S,80.25,1000
09:32:11.907,REYA,B,44.75,300
09:32:15.140,GOOG,B,779.85,200
09:32:15.796,FDP,S,5.3,400
09:32:17.315,FDP,S,5.15,1000
09:32:20.733,HSBC,B,79.5,200
09:32:22.123,APPL,S,120.15,900
09:32:22.878,GOOG,B,779.6,600
09:32:23.365,GOOG,S,780.5,900
09:32:24.060,APPL,B,119.8,900
09:32:26.953,GOOG,B,779.5,300
09:32:29.067,REYA,B,44.95,100
09:32:30.163,GOOG,B,779.5,700
09:32:35.337,REYA,B,44.85,200
09:32:38.547,APPL,S,120.1,700
09:32:38.694,APPL,S,120.45,800
09:32:39.287,FDP,B,4.95,100
09:32:40.405,REYA,S,45.2,600
09:32:42.064,GOOG,B,779.8,100
09:32:47.427,REYA,B,44.95,900
09:32:48.132,APPL,B,119.65,300
09:32:48.439,REYA,S,45.35,900
09:32:49.287,GOOG,S,780.05,500
09:32:49.603,GOOG,B,779.6,500
09:32:50.232,REYA,S,45.3,300
09:32:51.003,HSBC,S,80.1,500
09:32:55.403,REYA,S,45.45,100
09:32:59.847,HSBC,B,79.95,600
09:33:01.811,APPL,S,120.3,900
09:33:02.256,REYA,S,45.1,200
09:33:04.911,HSBC,B,79.65,200
09:33:09.512,APPL,S,120.1,300
09:33:12.265,GOOG,S,780.1,800
09:33:13.234,APPL,S,120.05,600
09:33:16.284,REYA,B,44.75,500
09:33:16.464,APPL,B,119.85,200
09:33:17.072,REYA,B,44.9,500
09:33:19.890,REYA,B,44.7,500
09:33:26.724,REYA,S,45.25,700
09:33:26.879,REYA,S,45.3,300
09:33:28.594,FDP,S,5.15,200
09:33:33.215,GOOG,S,780.45,700
09:33:34.833,HSBC,B,79.85,400
09:33:37.056,GOOG,S,780.5,700
09:33:40.887,APPL,B,119.85,300
09:33:42.950,HSBC,B,79.8,900
09:33:44.168,GOOG,B,779.75,400
09:33:44.690,FDP,B,4.55,600
09:33:47.711,REYA,B,44.6,500
09:33:48.052,HSBC,B,79.65,800
09:33:48.842,GOOG,B,779.75,500
09:33:53.283,HSBC,B,79.85,200
09:34:02.658,APPL,S,120.5,600
09:34:13.319,FDP,B,4.65,800
09:34:13.665,GOOG,B,779.65,200
09:34:22.010,GOOG,B,779.5,400
09:34:23.746,REYA,B,44.7,700
09:34:28.991,GOOG,B,779.9,1000
09:34:30.053,GOOG,S,780.4,400
09:34:30.652,FDP,S,5.3,700
09:34:32.657,APPL,S,120.35,700
09:34:34.255,HSBC,B,79.8,500
09:34:43.022,HSBC,B,79.8,100
09:34:47.790,FDP,S,5.45,200
09:34:48.368,APPL,S,120.25,400
09:34:49.001,FDP,S,5.15,100
09:34:51.499,REYA,B,44.55,400
09:34:58.364,GOOG,S,780.4,400
09:35:00.120,FDP,S,5.45,500
09:35:00.565,FDP,S,5.05,600
09:35:04.777,HSBC,B,79.65,900
09:35:08.614,HSBC,S,80.1,800
09:35:16.285,FDP,B,4.7,100
09:35:16.860,HSBC,B,79.95,1000
09:35:17.410,APPL,B,119.85,800
09:35:19.362,HSBC,S,80.35,300
09:35:27.763,GOOG,B,779.65,600
09:35:27.763,HSBC,B,79.9,400
09:35:29.197,REYA,B,44.85,1000
09:35:38.388,FDP,S,5.1,100
09:35:39.829,GOOG,B,779.55,100
09:35:41.509,APPL,S,120.25,200
09:35:43.386,GOOG,B,779.85,1000
09:35:43.521,APPL,S,120.4,300
09:35:47.761,GOOG,B,779.55,600
09:35:48.491,FDP,S,5.05,700
09:35:48.760,REYA,S,45.2,700
09:35:49.935,HSBC,B,79.5,500
09:35:51.344,FDP,B,4.75,400
09:35:52.027,REYA,B,44.5,800
09:36:00.509,HSBC,B,79.85,100
09:36:01.784,GOOG,S,780.25,500
09:36:08.294,REYA,B,44.85,800
09:36:10.661,HSBC,B,79.5,600
09:36:11.742,GOOG,S,780.35,200
09:36:14.974,FDP,S,5.5,100
09:36:16.028,REYA,S,45.3,200
09:36:17.892,REYA,S,45.3,900
09:36:20.920,APPL,B,119.7,200
09:36:23.885,FDP,B,4.65,800
09:36:24.437,HSBC,B,79.6,600
09:36:24.956,GOOG,B,779.55,300
09:36:26.861,HSBC,B,79.85,600
09:36:27.438,APPL,S,120.1,900
09:36:28.267,APPL,S,120.05,900
09:36:30.133,REYA,B,44.6,100
09:36:36.807,FDP,B,4.7,300
09:36:37.787,FDP,B,4.85,1000
09:36:38.686,GOOG,B,779.95,200
09:36:38.747,FDP,B,4.9,700
09:36:39.835,APPL,S,120.25,400
09:36:41.480,HSBC,S,80.35,400
09:36:42.612,FDP,S,5.15,300
09:36:44.538,APPL,B,119.95,100
09:36:45.490,GOOG,B,779.85,100
09:36:48.471,FDP,B,4.7,900
09:36:50.306,FDP,S,5.25,500
09:36:52.258,HSBC,S,80.35,100
09:36:57.429,REYA,B,44.9,800
09:37:02.368,APPL,S,120.45,1000
09:37:03.015,HSBC,S,80.4,600
09:37:05.148,REYA,B,44.7,700
09:37:06.831,HSBC,B,79.55,900
09:37:07.223,APPL,S,120.45,800
09:37:10.088,REYA,B,44.6,400
09:37:10.658,FDP,S,5.5,700
09:37:12.000,FDP,S,5.25,900
09:37:12.138,FDP,B,4.7,500
09:37:18.376,REYA,B,44.55,400
09:37:19.453,FDP,S,5.1,500
09:37:20.926,HSBC,S,80.1,300
09:37:22.790,APPL,B,119.55,800
09:37:27.895,FDP,S,5.25,800
09:37:28.816,GOOG,B,779.55,200
09:37:29.914,APPL,S,120.3,1000
09:37:33.845,APPL,B,119.85,700
09:37:42.476,GOOG,B,779.6,800
09:37:47.867,HSBC,B,79.55,700
09:37:48.481,REYA,B,44.85,600
09:37:48.775,APPL,B,119.85,1000
09:37:51.005,REYA,B,44.6,200
09:37:51.606,REYA,B,44.55,100
09:37:52.438,GOOG,B,779.95,800
09:37:59.402,FDP,B,4.5,300
09:37:59.752,APPL,S,120.4,500
09:38:01.372,HSBC,S,80.3,500
09:38:03.217,FDP,S,5.4,400
09:38:07.975,GOOG,S,780.3,800
09:38:08.266,APPL,S,120.4,300
09:38:08.792,HSBC,S,80.35,600
09:38:10.004,APPL,B,119.7,200
09:38:10.577,FDP,B,4.6,700
09:38:14.103,APPL,S,120.4,200
09:38:14.263,FDP,B,4.7,100
09:38:15.076,HSBC,B,79.75,100
09:38:15.370,REYA,S,45.2,900
09:38:15.683,APPL,S,120.05,200
09:38:16.338,FDP,B,4.8,100
09:38:16.777,APPL,B,119.75,900
09:38:18.855,GOOG,S,780.15,300
09:38:19.032,FDP,S,5.5,100
09:38:21.399,FDP,S,5.15,400
09:38:22.090,FDP,S,5.45,100
09:38:23.416,APPL,S,120.05,900
09:38:24.918,FDP,B,4.5,100
09:38:25.378,REYA,S,45.2,600
09:38:27.896,REYA,B,44.75,500
09:38:28.098,REYA,S,45.4,600
09:38:29.945,FDP,S,5.1,300
09:38:31.770,FDP,S,5.4,400
09:38:34.924,APPL,B,119.55,500
09:38:37.870,GOOG,S,780.35,1000
09:38:38.364,HSBC,B,79.75,900
09:38:49.067,APPL,B,119.55,600
09:38:50.671,APPL,B,119.95,900
09:38:51.595,GOOG,S,780.15,300
09:38:57.398,HSBC,S,80.4,700
09:38:57.902,HSBC,S,80.4,600
09:39:00.544,FDP,S,5.35,500
09:39:06.171,REYA,S,45.25,1000
09:39:09.732,FDP,S,5.4,400
09:39:12.297,FDP,B,4.95,900
09:39:15.511,REYA,S,45.35,100
09:39:21.436,APPL,S,120.3,600
09:39:27.320,GOOG,S,780.3,700
09:39:31.753,FDP,S,5.45,700
09:39:34.388,REYA,S,45.25,400
09:39:34.612,APPL,B,119.6,700
09:39:39.589,GOOG,S,780.05,300
09:39:41.158,APPL,B,119.6,1000
09:39:43.077,APPL,S,120.25,900
09:39:43.658,REYA,S,45.35,700
09:39:47.141,REYA,S,45.4,1000
09:39:49.529,FDP,S,5.45,600
09:39:56.808,REYA,B,44.5,600
09:39:57.364,GOOG,S,780.2,1000
09:40:02.996,GOOG,S,780.3,100
09:40:03.233,APPL,B,119.75,500
09:40:07.490,HSBC,B,79.65,500
09:40:09.402,REYA,B,44.85,700
09:40:11.217,HSBC,B,79.85,700
09:40:13.476,FDP,B,4.5,500
09:40:14.315,REYA,S,45.3,100
09:40:14.360,REYA,S,45.45,500
09:40:14.982,REYA,S,45.1,400
09:40:16.522,APPL,S,120.05,900
09:40:23.382,HSBC,B,79.95,400
09:40:28.826,REYA,B,44.75,100
09:40:29.979,REYA,B,44.95,700
09:40:30.032,FDP,B,4.75,1000
09:40:32.337,FDP,S,5.1,700
09:40:36.607,FDP,S,5.15,800
09:40:37.339,GOOG,S,780.3,400
09:40:42.843,GOOG,S,780.3,300
09:40:45.216,GOOG,B,779.9,500
09:40:46.349,FDP,S,5.5,1000
09:40:48.439,APPL,S,120.45,500
09:40:53.150,REYA,B,44.9,100
09:40:53.215,HSBC,B,79.65,900
09:40:54.673,APPL,S,120.15,1000
09:40:58.601,FDP,B,4.85,100
09:41:00.565,APPL,B,119.9,700
09:41:02.072,FDP,B,4.55,100
09:41:03.381,HSBC,S,80.45,600
09:41:03.874,REYA,S,45.4,500
09:41:04.996,FDP,S,5.5,1000
09:41:07.257,APPL,S,120.5,300
09:41:08.672,REYA,B,44.85,700
09:41:09.371,GOOG,S,780.05,800
09:41:10.272,GOOG,S,780.2,500
09:41:10.768,APPL,S,120.1,600
09:41:11.156,APPL,S,120.4,100
09:41:12.697,REYA,B,44.7,100
09:41:14.924,REYA,S,45.25,300
09:41:15.870,GOOG,B,779.5,700
09:41:17.952,HSBC,S,80.45,100
09:41:19.809,APPL,B,119.95,300
09:41:20.230,HSBC,B,79.8,400
09:41:21.053,HSBC,S,80.4,300
09:41:25.066,FDP,S,5.4,100
09:41:26.059,FDP,S,5.25,700
09:41:26.178,GOOG,B,779.65,500
09:41:27.321,FDP,B,4.75,500
09:41:30.107,REYA,B,44.75,1000
09:41:31.576,HSBC,S,80.25,300
09:41:32.087,APPL,S,120.35,200
09:41:37.974,REYA,B,44.75,900
09:41:38.950,APPL,S,120.4,500
09:41:48.091,FDP,B,4.65,600
09:41:49.001,HSBC,B,79.85,900
09:41:50.772,REYA,B,44.5,600
09:41:51.093,APPL,B,119.6,500
09:41:51.645,FDP,S,5.45,800
09:41:54.100,APPL,B,119.9,1000
09:41:59.351,GOOG,S,780.25,800
09:42:07.923,HSBC,S,80.3,200
09:42:08.325,REYA,S,45.15,900
09:42:13.675,REYA,S,45.45,100
09:42:16.838,REYA,S,45.2,900
09:42:24.102,FDP,B,4.7,800
09:42:26.171,REYA,S,45.15,300
09:42:29.181,HSBC,S,80.3,600
09:42:31.329,GOOG,S,780.05,100
09:42:34.687,FDP,B,4.95,800
09:42:36.142,GOOG,S,780.3,300
09:42:36.811,GOOG,B,779.85,200
09:42:38.516,GOOG,B,779.55,900
09:42:39.727,GOOG,S,780.45,400
09:42:42.089,HSBC,S,80.5,300
09:42:43.573,GOOG,B,779.8,900
09:42:44.612,HSBC,B,79.9,600
09:42:44.848,FDP,B,4.95,200
09:42:45.436,FDP,S,5.4,300
09:42:45.479,GOOG,S,780.5,400
09:42:45.841,GOOG,S,780.1,200
09:42:47.807,APPL,B,119.75,300
09:42:48.691,HSBC,B,79.8,800
09:42:50.274,FDP,B,4.75,800
09:42:52.170,APPL,S,120.25,600
09:42:52.205,REYA,S,45.4,100
09:42:52.339,HSBC,B,79.9,600
09:42:52.866,GOOG,B,779.8,900
09:43:01.588,FDP,S,5.35,400
09:43:01.779,APPL,B,119.6,100
09:43:06.515,APPL,B,119.75,100
09:43:09.651,HSBC,B,79.95,300
09:43:10.200,GOOG,B,779.9,1000
09:43:13.559,REYA,S,45.4,300
09:43:13.780,FDP,B,4.8,400
09:43:15.411,GOOG,B,779.6,500
09:43:18.139,FDP,S,5.3,900
09:43:19.682,REYA,S,45.5,800
09:43:24.513,APPL,B,119.95,300
09:43:26.427,FDP,S,5.1,500
09:43:26.994,FDP,S,5.25,100
09:43:30.483,HSBC,B,79.7,300
09:43:32.534,FDP,B,4.8,100
09:43:33.264,APPL,S,120.15,400
09:43:33.586,APPL,B,119.7,200
09:43:34.825,GOOG,B,779.65,600
09:43:36.701,APPL,B,119.55,600
09:43:38.139,REYA,S,45.1,700
09:43:38.790,GOOG,S,780.4,400
09:43:42.084,APPL,B,119.85,200
09:43:43.721,FDP,S,5.5,300
09:43:43.994,FDP,B,4.75,500
09:43:44.428,REYA,B,44.6,600
09:43:47.103,REYA,S,45.05,400
09:43:50.346,FDP,S,5.35,1000
09:43:54.127,APPL,S,120.45,600
09:43:55.766,GOOG,B,779.95,300
09:43:57.604,GOOG,B,779.9,600
09:43:59.181,HSBC,B,79.55,200
09:44:03.932,GOOG,B,779.9,600
09:44:04.626,APPL,B,119.6,100
09:44:05.356,HSBC,B,79.8,400
09:44:07.057,FDP,B,4.55,100
09:44:09.043,FDP,B,4.75,300
09:44:09.929,REYA,S,45.45,300
09:44:14.187,APPL,B,119.7,900
09:44:20.262,REYA,B,44.65,500
09:44:20.421,REYA,S,45.25,700
09:44:20.570,FDP,S,5.15,1000
09:44:22.823,FDP,S,5.4,400
09:44:33.397,APPL,S,120.05,900
09:44:34.023,HSBC,B,79.95,300
09:44:35.637,APPL,B,119.5,800
09:44:36.122,FDP,S,5.15,500
09:44:37.835,APPL,S,120.4,700
09:44:38.013,FDP,B,4.65,400
09:44:45.035,REYA,S,45.3,100
09:44:49.298,APPL,S,120.35,500
09:44:49.456,GOOG,S,780.05,900
09:44:50.585,GOOG,S,780.5,200
09:44:51.520,GOOG,S,780.4,400
09:44:58.640,HSBC,B,79.55,600
09:45:04.201,FDP,S,5.15,100
09:45:04.768,HSBC,B,79.5,500
09:45:05.425,GOOG,B,779.85,300
09:45:07.056,HSBC,B,79.7,900
09:45:16.330,GOOG,S,780.5,500
09:45:19.558,HSBC,S,80.4,400
09:45:19.935,HSBC,B,79.75,900
09:45:27.128,FDP,B,4.65,800
09:45:27.199,APPL,S,120.35,600
09:45:30.380,APPL,S,120.3,800
09:45:36.343,FDP,B,4.7,700
09:45:45.360,HSBC,B,79.65,200
09:45:50.245,FDP,S,5.25,100
09:45:52.367,APPL,S,120.5,400
09:45:53.936,REYA,S,45.45,700
09:45:54.332,GOOG,S,780.45,900
09:45:54.425,REYA,B,44.6,500
09:45:54.863,APPL,B,119.85,300
09:45:54.976,HSBC,S,80.2,500
09:45:54.998,HSBC,S,80.3,800
09:45:57.981,FDP,B,4.65,100
09:46:03.641,APPL,B,119.95,1000
09:46:09.721,GOOG,B,779.85,200
09:46:10.486,HSBC,S,80.4,200
09:46:11.061,FDP,B,4.95,700
09:46:12.095,APPL,S,120.4,200
09:46:12.221,REYA,B,44.9,700
09:46:13.182,GOOG,S,780.45,100
09:46:14.844,FDP,S,5.35,500
09:46:14.955,GOOG,B,779.75,600
09:46:26.821,APPL,S,120.3,1000
09:46:36.643,FDP,B,4.9,500
09:46:37.174,GOOG,B,779.95,300
09:46:37.480,REYA,B,44.7,300
09:46:40.093,REYA,S,45.05,700
09:46:42.229,HSBC,S,80.1,100
09:46:42.363,HSBC,S,80.25,1000
09:46:45.749,GOOG,B,779.5,600
09:46:47.745,REYA,B,44.9,500
09:46:48.740,APPL,S,120.1,800
09:46:49.280,REYA,B,44.8,600
09:46:50.089,APPL,S,120.3,300
09:46:52.984,REYA,S,45.1,400
09:46:57.786,HSBC,S,80.35,800
09:47:01.746,HSBC,S,80.5,900
09:47:03.851,APPL,B,119.55,100
09:47:07.170,REYA,B,44.95,800
09:47:08.363,REYA,B,44.8,900
09:47:13.314,GOOG,B,779.6,100
09:47:17.757,GOOG,S,780.25,300
09:47:20.227,APPL,S,120.45,400
09:47:22.157,REYA,B,44.55,400
09:47:23.296,REYA,S,45.3,1000
09:47:25.494,APPL,S,120.1,1000
09:47:27.974,FDP,S,5.35,400
09:47:31.092,REYA,B,44.65,1000
09:47:32.851,HSBC,S,80.3,900
09:47:34.844,GOOG,B,779.55,900
09:47:35.074,GOOG,B,779.6,200
09:47:41.207,FDP,S,5.45,300
09:47:42.730,FDP,B,4.6,400
09:47:50.874,APPL,B,119.75,200
09:47:51.394,HSBC,S,80.2,100
09:47:57.759,APPL,B,119.55,500
09:47:59.474,REYA,B,44.75,1000
09:48:00.048,FDP,S,5.25,400
09:48:01.089,GOOG,S,780.35,600
09:48:03.984,GOOG,B,779.5,200
09:48:05.893,GOOG,B,779.95,900
09:48:08.272,GOOG,B,779.7,500
09:48:13.376,FDP,B,4.75,500
09:48:17.075,REYA,B,44.7,300
09:48:17.375,APPL,S,120.1,900
09:48:19.159,APPL,S,120.2,900
09:48:19.579,HSBC,B,79.9,500
09:48:25.927,REYA,S,45.2,300
09:48:26.126,REYA,S,45.4,400
09:48:28.385,HSBC,B,79.8,1000
09:48:28.906,FDP,S,5.1,600
09:48:29.801,REYA,B,44.75,800
09:48:31.889,APPL,S,120.4,800
09:48:35.268,GOOG,S,780.25,200
09:48:37.749,REYA,B,44.65,900
09:48:40.930,REYA,S,45.4,200
09:48:42.955,HSBC,S,80.35,800
09:48:45.861,HSBC,S,80.15,300
09:48:56.424,GOOG,S,780.2,900
09:48:56.797,REYA,B,44.95,300
09:49:01.237,GOOG,B,779.7,300
09:49:01.615,HSBC,B,79.7,900
09:49:02.347,REYA,S,45.3,300
09:49:08.553,REYA,B,44.65,700
09:49:08.872,GOOG,B,779.7,100
09:49:12.248,GOOG,S,780.15,500
09:49:12.569,APPL,S,120.15,1000
09:49:13.458,HSBC,S,80.3,400
09:49:18.936,HSBC,B,79.95,900
09:49:19.109,FDP,S,5.05,800
09:49:19.509,APPL,B,119.7,700
09:49:20.345,GOOG,S,780.05,900
09:49:21.026,APPL,S,120.1,100
09:49:21.067,GOOG,B,779.65,500
09:49:26.891,REYA,B,44.95,100
09:49:30.528,HSBC,S,80.3,300
09:49:38.686,APPL,S,120.45,400
09:49:39.688,REYA,S,45.3,700
09:49:41.612,GOOG,B,779.95,1000
09:49:42.631,HSBC,S,80.25,600
09:49:45.418,GOOG,B,779.65,400
09:49:48.318,FDP,S,5.25,100
09:49:54.095,GOOG,S,780.05,100
09:49:54.111,HSBC,S,80.3,500
09:49:57.410,GOOG,S,780.1,100
09:49:59.813,FDP,B,4.8,400
09:50:00.264,FDP,S,5.5,800
09:50:02.180,FDP,S,5.05,900
09:50:07.582,FDP,S,5.4,200
09:50:20.371,APPL,S,120.1,200
09:50:22.777,REYA,B,44.65,700
09:50:24.200,GOOG,S,780.25,500
09:50:24.691,HSBC,S,80.35,500
09:50:24.770,APPL,B,119.95,1000
09:50:30.056,APPL,S,120.35,700
09:50:30.652,APPL,S,120.4,700
09:50:31.259,HSBC,S,80.25,600
09:50:32.925,GOOG,B,779.8,200
09:50:33.962,HSBC,B,79.8,700
09:50:35.439,GOOG,S,780.3,500
09:50:38.867,GOOG,B,779.5,700
09:50:42.879,GOOG,S,780.25,700
09:50:46.839,FDP,S,5.3,200
09:50:53.593,HSBC,B,79.75,200
09:50:55.628,GOOG,B,779.7,300
09:50:55.982,REYA,S,45.45,1000
09:51:01.796,GOOG,S,780.25,900
09:51:04.490,HSBC,B,79.6,200
09:51:08.150,GOOG,S,780.3,200
09:51:08.274,FDP,S,5.2,200
09:51:08.630,REYA,S,45.05,200
09:51:11.241,FDP,B,4.65,200
09:51:15.587,GOOG,B,779.6,200
09:51:16.834,FDP,B,4.55,1000
09:51:18.683,APPL,B,119.5,300
09:51:19.301,APPL,S,120.25,500
09:51:20.916,HSBC,S,80.05,100
09:51:24.204,FDP,S,5.3,500
09:51:25.784,GOOG,B,779.95,1000
09:51:28.323,FDP,S,5.05,400
09:51:29.523,HSBC,B,79.9,300
09:51:30.342,FDP,S,5.2,200
09:51:31.699,HSBC,S,80.3,500
09:51:34.036,GOOG,S,780.45,800
09:51:34.717,GOOG,B,779.9,500
09:51:35.495,REYA,S,45.2,900
09:51:37.395,HSBC,B,79.7,1000
09:51:38.751,FDP,S,5.5,900
09:51:39.938,GOOG,S,780.1,1000
09:51:40.517,REYA,S,45.2,500
09:51:42.001,APPL,S,120.1,1000
09:51:44.535,HSBC,S,80.25,300
09:51:44.777,REYA,S,45.25,600
09:51:46.510,GOOG,B,779.6,600
09:51:48.744,REYA,S,45.15,900
09:51:48.858,REYA,S,45.4,200
09:51:49.712,HSBC,B,79.5,400
09:51:49.718,GOOG,S,780.05,900
09:51:51.601,GOOG,S,780.35,400
09:51:54.822,APPL,S,120.5,300
09:51:55.512,HSBC,B,79.6,400
09:51:57.253,APPL,S,120.05,100
09:51:59.965,APPL,B,119.85,200
09:52:01.369,FDP,B,4.7,900
09:52:01.497,HSBC,B,79.5,700
09:52:03.354,HSBC,B,79.65,400
09:52:07.498,GOOG,S,780.25,100
09:52:09.824,FDP,S,5.1,600
09:52:11.688,GOOG,B,779.55,300
09:52:13.201,APPL,S,120.05,200
09:52:17.449,REYA,S,45.05,100
09:52:20.453,HSBC,B,79.95,600
09:52:22.546,GOOG,B,779.75,700
09:52:24.696,HSBC,S,80.25,300
09:52:30.515,REYA,B,44.5,700
09:52:31.720,HSBC,S,80.2,600
09:52:33.771,HSBC,S,80.05,1000
09:52:37.484,GOOG,S,780.5,300
09:52:40.438,APPL,S,120.2,100
09:52:41.651,APPL,S,120.1,500
09:52:41.868,FDP,S,5.1,1000
09:52:42.941,HSBC,B,79.95,200
09:52:44.090,APPL,B,119.95,200
09:52:44.259,GOOG,S,780.35,100
09:52:47.711,GOOG,S,780.2,100
09:52:48.860,HSBC,B,79.8,400
09:52:52.644,APPL,S,120.45,500
09:52:52.728,REYA,S,45.2,600
09:52:56.116,REYA,B,44.85,800
09:52:56.803,APPL,B,119.8,100
09:52:57.634,GOOG,S,780.25,800
09:52:57.851,HSBC,B,79.55,800
09:52:59.187,REYA,B,44.55,900
09:53:03.151,GOOG,B,779.9,500
09:53:03.808,HSBC,B,79.75,200
09:53:12.458,HSBC,S,80.1,900
09:53:14.918,FDP,S,5.4,500
09:53:19.411,APPL,S,120.5,1000
09:53:20.689,HSBC,S,80.4,500
09:53:23.436,HSBC,B,79.85,600
09:53:24.971,GOOG,S,780.25,500
09:53:32.739,HSBC,B,79.6,200
09:53:34.994,GOOG,B,779.85,1000
09:53:36.972,HSBC,B,79.85,100
09:53:41.529,HSBC,S,80.5,300
09:53:49.269,APPL,B,119.8,1000
09:53:49.838,HSBC,B,79.9,400
09:53:51.035,HSBC,S,80.15,900
09:53:51.333,FDP,S,5.3,500
09:53:51.669,APPL,B,119.65,400
09:53:57.875,HSBC,B,79.5,700
09:53:59.030,REYA,B,44.8,900
09:54:00.639,HSBC,B,79.9,400
09:54:01.377,APPL,B,119.85,100
09:54:01.654,GOOG,B,779.9,100
09:54:02.430,FDP,B,4.9,300
09:54:05.594,FDP,B,4.85,1000
09:54:08.187,REYA,S,45.3,100
09:54:10.554,APPL,S,120.4,1000
09:54:11.048,HSBC,S,80.45,200
09:54:11.963,GOOG,B,779.65,600
09:54:13.060,APPL,B,119.55,600
09:54:14.033,APPL,S,120.05,400
09:54:14.811,REYA,B,44.7,100
09:54:15.422,GOOG,B,779.8,300
09:54:19.254,FDP,B,4.7,400
09:54:20.111,APPL,B,119.6,900
09:54:20.235,REYA,S,45.45,400
09:54:21.921,APPL,B,119.85,300
09:54:22.449,APPL,S,120.2,1000
09:54:22.992,FDP,S,5.25,1000
09:54:23.411,APPL,B,119.5,1000
09:54:23.829,APPL,B,119.9,800
09:54:30.069,REYA,B,44.7,800
09:54:31.961,HSBC,B,79.8,800
09:54:34.325,REYA,B,44.55,200
09:54:37.807,REYA,S,45.2,700
09:54:37.968,APPL,S,120.3,800
09:54:46.178,APPL,B,119.55,1000
09:54:48.879,FDP,S,5.2,600
09:54:50.967,GOOG,B,779.95,200
09:54:52.308,HSBC,B,79.9,300
09:54:53.087,REYA,S,45.3,1000
09:54:53.992,FDP,B,4.65,800
09:54:54.276,FDP,S,5.05,1000
09:55:02.151,HSBC,S,80.25,200
09:55:10.948,APPL,B,119.5,400
09:55:11.139,FDP,S,5.35,300
09:55:11.317,GOOG,S,780.5,500
09:55:14.910,FDP,B,4.7,900
09:55:15.908,GOOG,S,780.05,300
09:55:18.136,APPL,B,119.75,500
09:55:19.148,REYA,S,45.05,900
09:55:21.774,FDP,B,4.9,200
09:55:22.549,APPL,S,120.05,700
09:55:22.772,GOOG,S,780.25,400
09:55:27.950,REYA,B,44.6,400
09:55:28.303,APPL,B,119.95,700
09:55:29.606,FDP,B,4.75,700
09:55:30.669,FDP,S,5.3,800
09:55:30.727,FDP,S,5.35,900
09:55:37.186,REYA,S,45.35,100
09:55:37.542,HSBC,B,79.5,700
09:55:38.598,REYA,B,44.75,400
09:55:38.633,HSBC,B,79.8,500
09:55:48.596,APPL,S,120.05,800
09:55:48.822,GOOG,S,780.1,300
09:55:49.275,GOOG,B,779.7,1000
09:55:50.730,APPL,S,120.35,800
09:55:51.216,APPL,S,120.15,1000
09:55:52.416,HSBC,B,79.95,100
09:55:52.898,FDP,B,4.7,300
09:55:53.477,APPL,S,120.05,800
09:55:54.481,FDP,S,5.2,800
09:55:56.546,GOOG,S,780.15,1000
09:55:56.831,FDP,S,5.35,800
09:55:58.648,APPL,S,120.25,1000
09:56:00.922,APPL,B,119.7,1000
09:56:05.728,REYA,B,44.9,100
09:56:06.019,FDP,S,5.45,1000
09:56:07.094,APPL,B,119.8,900
09:56:09.469,HSBC,S,80.5,700
09:56:11.920,APPL,S,120.3,400
09:56:14.865,APPL,S,120.25,200
09:56:15.439,HSBC,B,79.6,1000
09:56:15.977,FDP,S,5.45,600
09:56:16.848,APPL,S,120.25,1000
09:56:21.458,APPL,B,119.65,700
